time,AGU,BCN,BCS,CAM,CMX,CHH,CHP,COA,COL,DUR,GRO,GUA,HID,JAL,MEX,MIC,MOR,NAY,NLE,OAX,PUE,QUE,ROO,SIN,SLP,SON,TAB,TLA,VER,YUC,ZAC,TAM
2013-01-01,12.938095238095238,12.754545454545456,17.075,23.566666666666663,14.758333333333333,9.720588235294118,23.45952380952381,13.062962962962963,24.95,11.272093023255811,24.55263157894737,15.424137931034483,15.110526315789476,17.652,13.314285714285717,16.861904761904764,19.547727272727272,21.9875,14.33448275862069,21.972727272727276,15.43,15.919999999999998,24.785714285714285,18.843243243243244,17.276190476190475,12.63125,23.55217391304348,12.26,19.21315789473684,23.466666666666665,12.297872340425531,17.273684210526316
2013-02-01,15.090909090909092,13.891666666666666,17.38181818181818,25.20625,17.275000000000002,12.047058823529412,24.779545454545453,16.737037037037037,24.321428571428573,14.12093023255814,25.494594594594595,17.74827586206897,17.568421052631578,19.15,15.18148148148148,18.716666666666665,21.211627906976744,22.385714285714283,18.603571428571428,23.48125,17.576,18.24,25.542857142857144,19.47567567567568,20.879166666666663,13.82127659574468,25.16,14.35,21.542105263157897,24.60333333333333,14.636734693877552,21.684615384615388
2013-03-01,15.738095238095235,16.61111111111111,20.835,25.45384615384615,16.41111111111111,16.29705882352941,24.905,18.303571428571427,24.99285714285714,15.830000000000002,25.628125,17.39423076923077,16.700000000000003,19.582608695652173,14.82,18.793333333333333,21.48333333333333,23.4,19.17586206896552,23.01935483870968,16.96530612244898,17.6,24.36,22.20555555555556,20.80454545454545,19.660416666666663,24.66875,13.333333333333334,20.825,23.79310344827586,15.10816326530612,21.455
2013-04-01,19.245454545454542,19.207692307692305,21.44782608695652,28.973333333333336,20.03333333333333,19.231428571428573,27.71590909090909,22.31379310344828,24.92142857142857,19.223809523809525,27.50625,21.641379310344828,21.13157894736842,22.416,18.49655172413793,21.6875,24.488636363636363,25.175,22.655172413793103,26.440625,20.396,22.12222222222222,27.82857142857143,23.48611111111111,25.03333333333333,21.222916666666663,28.495833333333334,17.19,24.31688311688312,28.083870967741937,18.477551020408164,24.892857142857142
2013-05-01,21.195454545454545,21.700000000000003,24.078260869565216,29.41875,19.916666666666668,22.188235294117646,27.47555555555556,24.917857142857144,26.085714285714285,21.2390243902439,27.509090909090908,22.50862068965517,21.121052631578948,24.660869565217396,18.845161290322583,22.452380952380956,24.470454545454547,27.92222222222222,24.686206896551724,26.13,20.31020408163265,22.61111111111111,28.25714285714286,26.39375,25.684,24.995744680851065,28.848000000000003,17.2,25.185714285714287,28.45,20.875510204081632,26.814634146341465
2013-06-01,22.009090909090908,25.07,27.14761904761905,28.07333333333333,18.933333333333334,27.480555555555554,26.535555555555558,28.024137931034485,27.885714285714283,24.64651162790697,27.077777777777776,22.32758620689655,20.87368421052632,25.316,18.740625,22.91304347826087,22.84090909090909,29.688888888888886,27.76551724137931,25.91764705882353,19.916326530612245,22.56,28.214285714285715,30.168571428571436,26.75,30.695744680851064,28.204,16.41,25.46538461538461,27.574193548387097,22.026530612244898,29.614285714285717
2013-07-01,19.768181818181816,25.616666666666664,28.86086956521739,27.89375,18.391666666666666,24.90277777777778,26.11777777777778,27.01333333333333,27.728571428571428,22.12093023255814,26.7,20.653448275862072,20.25263157894737,23.125925925925927,18.185714285714287,21.84090909090909,21.88571428571429,28.88888888888889,27.113793103448277,25.438235294117646,19.210204081632654,21.32,28.1,30.027027027027028,25.9375,30.008163265306123,28.204166666666666,15.74,25.07692307692308,27.21935483870968,19.632653061224488,29.065853658536582
2013-08-01,19.931818181818183,24.516666666666666,29.413636363636364,27.973333333333336,18.10909090909091,24.86857142857143,26.184444444444445,28.10333333333333,27.384615384615383,21.851162790697675,26.55,20.46379310344828,20.126315789473683,23.244444444444444,17.89,21.354166666666668,22.074418604651164,29.1625,27.53448275862069,25.344117647058823,19.134693877551022,20.94,28.228571428571428,29.85833333333333,25.78,30.116666666666664,28.183333333333334,15.8,24.94871794871795,27.40967741935484,19.8530612244898,29.317073170731707
2013-09-01,19.40952380952381,25.545454545454547,28.063636363636363,27.3125,17.54,22.65142857142857,25.70681818181818,25.133333333333333,26.542857142857144,20.32439024390244,25.666666666666668,20.18103448275862,19.70526315789473,22.625925925925927,17.5375,20.536363636363635,21.504761904761907,27.933333333333334,24.610344827586207,24.506060606060608,18.666,20.75,27.766666666666666,28.731428571428573,24.308000000000003,28.3,26.97826086956522,15.73,24.297435897435896,26.700000000000003,18.93673469387755,26.995238095238093
2013-10-01,18.11818181818182,20.175,25.20434782608696,27.19375,17.77,19.16857142857143,25.84047619047619,21.916666666666668,27.62857142857143,19.01627906976744,26.162857142857145,19.405172413793103,18.96842105263158,22.596153846153847,16.532258064516128,20.870833333333334,21.44761904761905,28.700000000000003,22.4,24.541176470588237,18.338775510204083,19.0,28.0,27.28108108108108,22.904,22.742857142857144,27.160869565217396,15.330000000000002,24.020779220779215,26.54516129032258,18.060416666666665,25.139024390243904
2013-11-01,16.129411764705882,18.1,22.2448275862069,26.394117647058824,16.277272727272727,13.403846153846152,23.955102040816325,15.85625,26.8,14.973170731707317,24.309803921568623,17.435,16.15625,19.269565217391303,13.207692307692309,18.846666666666668,20.8,25.981818181818184,17.014285714285712,23.905882352941177,16.31219512195122,16.759999999999998,26.46153846153846,24.441463414634143,19.48157894736842,19.53018867924528,25.77894736842105,13.81,21.14197530864197,25.976190476190474,15.68888888888889,20.38813559322034
2013-12-01,13.13181818181818,14.554545454545456,19.06086956521739,25.10625,15.516666666666666,10.96470588235294,22.906451612903226,12.713793103448277,25.75,12.917073170731708,24.946875,15.394827586206896,15.405882352941177,17.66521739130435,13.653333333333334,18.047826086956523,20.01025641025641,23.625,13.840909090909092,21.12,15.912244897959184,14.2,26.257142857142856,21.145945945945947,16.572727272727274,14.878260869565215,24.130434782608692,12.428571428571429,19.409333333333333,24.47241379310345,13.108510638297872,16.037142857142857
2014-01-01,11.819047619047618,16.57857142857143,18.965217391304343,22.5875,14.1625,11.553846153846154,22.346153846153847,11.637931034482758,24.914285714285715,11.295,24.205714285714286,14.05818181818182,13.784210526315787,16.59642857142857,11.136363636363637,16.45714285714286,19.123076923076923,22.45714285714286,12.393333333333334,20.194285714285712,14.021153846153847,14.227272727272728,23.211111111111112,21.07317073170732,15.529999999999998,16.362000000000002,21.89583333333333,10.344444444444443,17.694666666666667,21.896666666666665,11.49,14.665
2014-02-01,15.37,16.6,19.943478260869565,25.775,17.1625,14.823076923076924,24.925,15.916666666666666,25.4,15.319512195121952,25.436111111111117,17.53272727272727,17.76842105263158,19.125,13.773684210526316,18.345454545454547,22.15675675675676,23.64444444444445,15.986666666666668,23.02285714285714,17.332075471698115,18.11818181818182,25.633333333333333,21.63170731707317,19.369565217391305,17.944000000000003,25.34,13.411111111111111,20.533766233766237,24.53333333333333,15.206,18.013333333333335
2014-03-01,16.833333333333332,18.357142857142858,21.278260869565216,27.6,18.6875,15.88421052631579,26.615,17.986666666666668,25.426666666666662,16.576190476190476,26.716666666666665,19.185454545454547,19.46315789473684,20.4,15.57948717948718,19.575,24.07948717948718,24.655555555555555,17.986666666666668,24.67837837837838,18.63076923076923,19.954545454545453,26.8,22.9525,21.20434782608696,19.685714285714287,27.015384615384612,15.422222222222224,21.907692307692308,26.5,16.442,19.844444444444445
2014-04-01,19.38095238095238,19.5,23.03333333333333,29.18125,19.5,19.238461538461536,27.63953488372093,23.272413793103446,26.64,19.183333333333334,28.215625,21.187272727272727,21.57894736842105,23.01935483870968,16.75,22.03684210526316,25.33846153846154,26.844444444444445,22.95483870967742,26.022222222222226,20.50185185185185,20.666666666666668,27.933333333333334,25.039473684210527,24.595454545454547,22.259183673469387,28.22307692307692,16.72222222222222,24.21153846153846,28.10333333333333,19.04,24.78478260869565
2014-05-01,20.51428571428572,23.34166666666667,25.622727272727275,28.49375,18.525,21.675,26.95813953488372,24.44333333333333,28.433333333333334,21.06511627906977,27.78125,21.44909090909091,20.77894736842105,24.03333333333333,16.345945945945946,22.354545454545452,24.423076923076923,29.488888888888887,24.003225806451614,25.16470588235294,19.812962962962963,21.418181818181814,28.700000000000003,27.94736842105263,24.795454545454547,25.68541666666667,27.746153846153845,16.58888888888889,23.97848101265823,27.91333333333333,20.646,25.767391304347825
2014-06-01,21.02857142857143,25.69090909090909,29.052380952380958,28.53125,18.65,27.065,26.56279069767442,27.90666666666667,28.53333333333333,24.047727272727272,26.83823529411765,21.989090909090912,21.857894736842105,24.20555555555556,16.8675,21.163636363636364,23.17428571428572,30.122222222222224,27.6,25.32162162162162,19.848148148148148,22.288888888888888,29.25555555555556,31.405,26.745454545454542,31.695744680851064,28.552,16.755555555555556,25.119230769230768,27.91,21.676,28.87608695652174
2014-07-01,19.571428571428573,26.23636363636364,29.686956521739127,29.375,17.825,24.9325,26.87209302325581,27.8,28.44,22.353488372093025,26.87058823529412,20.69056603773585,20.94736842105263,23.01875,15.980555555555554,21.055,22.288235294117644,29.67777777777778,27.741935483870968,25.594444444444445,19.06851851851852,21.036363636363635,29.688888888888886,29.580487804878047,25.78695652173913,30.051020408163264,28.92692307692308,15.68888888888889,24.662025316455697,28.544827586206896,19.922,28.915217391304346
2014-08-01,19.85238095238095,26.808333333333334,29.82608695652174,29.13125,18.3,23.762162162162163,26.82558139534884,28.116666666666667,28.40666666666667,22.090697674418603,26.491666666666664,20.596363636363638,21.61578947368421,23.042424242424243,16.26388888888889,21.12272727272727,22.716216216216218,29.25555555555556,28.516129032258064,25.855555555555554,19.65555555555556,21.418181818181814,29.422222222222224,29.26410256410256,26.882608695652173,28.97872340425532,29.25,16.055555555555557,25.34125,28.74137931034483,20.365306122448978,30.26304347826087
2014-09-01,19.275,28.23846153846154,28.90625,28.36875,18.342857142857145,22.892307692307693,25.87619047619048,24.917241379310347,27.10666666666667,21.3,25.802777777777777,20.435185185185187,20.77894736842105,22.24848484848485,16.31,20.86,22.063888888888886,28.577777777777776,25.141935483870967,24.32857142857143,19.00925925925926,20.87272727272727,28.54444444444444,29.06,25.35217391304348,28.280434782608697,28.11923076923077,16.1,24.27125,27.610714285714288,19.59375,27.343478260869563
2014-10-01,18.31,23.835714285714285,26.847826086956523,27.43125,17.0625,20.56923076923077,25.17317073170732,22.89655172413793,27.946666666666665,19.527272727272727,25.702777777777776,19.045454545454547,19.34210526315789,21.844444444444445,14.8275,20.22,21.497435897435896,28.67777777777778,23.12903225806452,23.613513513513517,18.12962962962963,19.181818181818183,28.08888888888889,28.453658536585365,23.582608695652173,25.10408163265306,27.015384615384612,15.044444444444444,23.2825,26.63,18.23333333333333,25.541304347826088
2014-11-01,14.276190476190475,19.26923076923077,22.74347826086957,24.2875,16.25,13.723076923076924,23.7075,14.221428571428572,26.26,13.534883720930232,25.116666666666667,16.604,16.621052631578948,18.87,13.607499999999998,18.61428571428572,20.3,24.525,15.45,21.99722222222222,16.307407407407407,16.681818181818183,24.95555555555556,24.0025,18.208695652173912,18.995744680851065,24.13888888888889,13.533333333333331,19.8,23.563333333333333,13.925,18.128260869565217
2014-12-01,22.747619047619047,20.946153846153848,26.318181818181817,29.4,21.7375,20.86578947368421,28.351612903225806,20.61111111111111,31.706666666666667,22.621428571428574,30.714285714285715,24.46274509803921,23.410526315789475,26.55483870967742,21.11891891891892,25.663157894736845,26.96206896551724,30.68,21.108695652173918,27.0,23.159259259259255,23.0,29.1,29.809756097560975,24.430434782608696,24.604166666666668,27.788888888888888,20.77777777777778,24.269736842105264,29.24333333333333,22.4,23.491304347826084
2015-01-01,13.90952380952381,15.923076923076923,19.027272727272727,23.5,14.6875,10.3375,22.74102564102564,11.53793103448276,25.60666666666667,12.644444444444444,24.147222222222226,15.564,14.73157894736842,18.33333333333333,11.876190476190477,17.752380952380953,19.675757575757576,23.357142857142858,12.25,20.66857142857143,14.84313725490196,15.436363636363636,23.6125,20.846341463414635,15.826086956521738,15.64782608695652,22.5,11.533333333333331,17.35657894736842,23.26206896551724,13.546,13.85217391304348
2015-02-01,14.16190476190476,17.366666666666667,20.245454545454542,23.94,15.775,13.551282051282053,23.60238095238095,14.164285714285716,24.113333333333333,13.840909090909092,24.572972972972973,16.1875,16.08421052631579,18.47435897435897,12.902380952380952,17.863636363636363,20.7,23.4,14.446666666666664,21.66,15.721153846153848,16.554545454545455,23.8875,22.356410256410257,17.788,18.50434782608696,23.15,12.844444444444443,18.47848101265823,23.403448275862072,13.852941176470589,16.840816326530614
2015-03-01,15.047619047619047,19.246153846153845,21.630434782608692,26.926666666666662,16.9875,14.9375,25.662790697674417,16.50357142857143,24.846666666666668,14.571739130434782,25.84054054054054,17.345098039215685,17.69473684210526,19.255000000000003,14.339534883720932,19.895,22.54705882352941,23.866666666666667,16.973333333333333,23.08333333333333,17.08301886792453,17.684615384615384,27.1375,22.9175,19.9,19.7468085106383,25.211111111111112,14.444444444444445,20.29746835443038,26.85172413793104,14.803921568627452,19.464583333333334
2015-04-01,18.823809523809523,18.96,22.777272727272727,30.092857142857145,19.6625,17.994871794871795,28.365116279069767,22.13793103448276,26.52,18.53043478260869,27.419444444444444,20.81489361702128,21.531578947368423,22.6525,16.680487804878048,22.54,25.678125,26.677777777777777,22.74333333333333,26.52,20.077358490566034,21.384615384615383,28.975,25.11794871794872,25.241666666666664,21.316666666666663,29.63529411764706,16.48888888888889,25.14177215189873,29.5,18.774,25.48936170212766
2015-05-01,20.057142857142857,19.607142857142858,23.62,30.246666666666663,18.8375,20.825,27.746511627906976,25.306896551724137,28.313333333333333,20.74,27.675,21.62156862745098,22.110526315789475,24.09,16.747619047619047,23.66,24.56206896551724,28.41111111111111,24.85333333333333,26.348387096774196,19.753846153846155,21.96923076923077,29.3625,26.55555555555556,25.89583333333333,22.97391304347826,29.194117647058825,16.58888888888889,25.365,29.428571428571427,20.794,27.080851063829787
2015-06-01,20.30454545454545,24.957142857142856,27.37826086956522,28.96,18.6875,25.428571428571427,26.802325581395348,26.25,28.964285714285715,22.67872340425532,26.73055555555556,21.3156862745098,21.51578947368421,24.1425,16.575,22.313043478260877,23.340625,30.4,26.19333333333333,25.77647058823529,19.38679245283019,21.4,28.95,30.965853658536584,26.06,30.10208333333333,28.288235294117644,16.27777777777778,24.785,28.642857142857142,20.880392156862747,28.352083333333336
2015-07-01,19.2,24.425,28.830434782608695,29.793333333333333,18.4,24.73095238095238,26.757142857142856,28.14333333333333,28.51333333333333,22.282222222222224,26.59189189189189,20.433333333333334,21.405263157894737,23.085,16.10909090909091,22.17619047619048,23.15,29.67777777777778,27.790000000000003,25.83823529411765,19.466037735849056,20.9,29.8875,30.08,25.725,29.52083333333333,28.950000000000003,16.166666666666668,25.1075,29.124137931034483,19.754901960784316,29.1625
2015-08-01,19.6,27.564285714285717,30.08695652173913,29.366666666666667,18.85,24.823809523809523,27.254761904761907,28.75,28.813333333333333,22.795744680851065,26.94054054054054,20.888,21.968421052631577,23.4875,16.48409090909091,22.28181818181818,23.1037037037037,29.577777777777776,28.35666666666667,26.494285714285716,20.032075471698118,21.27692307692308,29.3375,29.90731707317073,26.5375,30.1625,29.327777777777776,16.566666666666666,25.58481012658228,29.06551724137931,20.29803921568628,29.506122448979596
2015-09-01,19.40909090909091,26.95714285714286,28.99090909090909,28.946666666666665,18.2625,23.611904761904764,26.612195121951217,26.66,28.366666666666667,21.883333333333336,26.01111111111111,20.814,21.4,23.43846153846154,16.304878048780488,21.975,21.744,28.84444444444445,26.41,25.622857142857143,19.143396226415096,21.284615384615385,28.5875,29.50243902439024,25.716,28.17708333333333,28.577777777777776,16.166666666666668,24.93875,28.91379310344828,19.91372549019608,27.80434782608696
2015-10-01,17.87727272727273,23.793333333333333,26.423809523809524,27.86,17.5125,19.72142857142857,26.27906976744186,23.08,28.186666666666667,18.90625,26.037142857142857,19.882,20.28421052631579,22.45526315789473,15.334883720930232,21.48333333333333,22.448387096774194,28.5625,23.64333333333333,24.61714285714286,18.60943396226415,19.838461538461537,26.9625,27.9609756097561,24.066666666666663,24.93958333333333,27.58333333333333,15.077777777777776,23.89746835443038,27.317241379310342,18.03921568627451,25.65416666666667
2015-11-01,16.86818181818182,16.746666666666666,22.55454545454545,27.44,17.425,15.278048780487804,25.9975,18.29310344827586,27.926666666666662,16.75,25.794444444444444,18.77021276595745,19.063157894736843,21.63684210526316,14.83809523809524,20.830434782608695,22.12857142857143,26.4125,19.290000000000003,23.758823529411764,18.150943396226417,19.03846153846154,26.5125,24.38048780487805,21.88,17.97826086956522,27.16470588235294,15.033333333333337,22.518987341772156,26.620689655172413,16.924489795918365,21.9625
2015-12-01,22.29090909090909,19.123076923076923,24.845454545454547,31.24285714285714,23.2125,19.77857142857143,30.44516129032258,22.641379310344828,32.58,22.53695652173913,31.79444444444444,24.730434782608693,23.62777777777778,26.819444444444443,21.758823529411764,25.92105263157895,28.376923076923077,29.92,23.854166666666668,28.138709677419357,24.032692307692308,23.8,29.95,28.797500000000003,25.541666666666668,22.96382978723404,29.08125,21.616666666666664,25.94871794871795,30.65357142857143,22.197959183673472,25.04583333333333
2016-01-01,11.245454545454546,13.09,17.652631578947368,23.5,13.88421052631579,9.162857142857142,23.451282051282053,11.62962962962963,24.586666666666662,10.31590909090909,23.234285714285715,14.292,14.311764705882354,16.16774193548387,11.7,16.076923076923077,18.37878787878788,20.23333333333333,12.941379310344828,21.14848484848485,14.359615384615385,14.875,24.95,18.875,15.75,13.66304347826087,22.94,11.344444444444443,17.825675675675676,22.682142857142857,10.95,15.793617021276594
2016-02-01,14.034782608695652,17.87272727272727,20.88571428571429,23.457142857142856,15.195238095238096,13.674285714285714,23.678048780487803,16.359259259259257,25.953333333333333,14.739534883720928,24.426470588235293,15.505999999999998,15.394117647058822,18.82903225806452,13.110204081632652,18.566666666666663,20.42105263157895,24.457142857142856,17.224137931034484,21.165625,15.5,16.041666666666668,24.575,22.34,17.81304347826087,18.21555555555556,22.91875,12.177777777777775,18.66184210526316,22.49285714285714,14.19375,19.153191489361703
2016-03-01,15.568181818181818,17.441666666666666,21.33809523809524,27.935714285714287,16.68095238095238,16.525714285714287,26.963414634146343,19.35925925925926,24.826666666666664,16.05777777777778,24.61764705882353,17.881632653061224,18.929411764705883,19.383333333333333,14.840816326530613,18.673333333333336,21.847368421052632,24.33333333333333,20.95862068965517,24.60322580645161,17.861538461538462,18.675,27.875,22.7525,21.421739130434784,19.57659574468085,26.988235294117647,14.2,22.38815789473684,26.728571428571428,15.668085106382978,23.193617021276594
2016-04-01,18.630434782608692,19.87272727272727,22.442857142857143,29.685714285714287,19.155,19.262857142857143,28.51219512195122,22.477777777777774,26.326666666666664,19.282222222222224,26.591428571428573,21.104347826086958,21.38823529411765,22.024137931034485,17.54313725490196,21.572727272727278,24.902631578947368,26.433333333333334,23.624137931034483,26.571875,20.16730769230769,22.09090909090909,28.950000000000003,24.58205128205128,24.354166666666668,21.18913043478261,28.726666666666667,17.1,24.55526315789474,28.428571428571427,18.678,25.661702127659574
2016-05-01,21.918181818181814,20.472727272727276,24.10952380952381,31.07857142857143,20.0,22.444444444444443,28.929268292682924,25.24814814814815,27.546666666666667,21.911627906976744,27.780555555555555,23.674,23.18235294117647,25.26774193548387,18.67058823529412,23.678048780487803,25.794736842105262,29.67142857142857,25.56551724137931,27.870967741935484,21.57884615384615,24.566666666666663,30.575,27.34242424242424,26.82608695652174,23.98260869565217,30.22941176470588,18.22222222222222,26.542105263157897,30.039285714285715,21.91,27.65531914893617
2016-06-01,20.717391304347824,26.066666666666663,27.73809523809524,29.5,17.81578947368421,25.730555555555554,26.865853658536587,27.18888888888889,28.613333333333333,23.21555555555556,26.075000000000003,22.006,21.61176470588235,24.65757575757576,17.021568627450982,22.492682926829268,23.03421052631579,30.316666666666663,26.589655172413792,25.94242424242424,19.846153846153847,22.125,30.275,30.53589743589744,25.5375,30.33617021276596,28.8,16.322222222222223,25.433333333333334,29.071428571428573,21.257142857142856,28.38936170212766
2016-07-01,19.843478260869563,28.041666666666668,29.955,29.24285714285714,17.84,25.730555555555554,26.953658536585365,29.433333333333334,28.613333333333333,22.98333333333333,25.65277777777778,21.048,21.53529411764706,23.48181818181818,16.87450980392157,21.463414634146343,22.615384615384617,29.74285714285714,28.855172413793102,25.763636363636365,19.694230769230767,21.775,31.025,30.39,26.079166666666666,30.768085106382976,29.094117647058823,16.311111111111114,25.262500000000003,28.955555555555552,20.88,30.20434782608696
2016-08-01,19.63181818181818,27.691666666666663,29.289473684210527,29.235714285714288,18.185714285714287,23.665714285714284,26.80731707317073,27.18888888888889,28.25333333333333,21.315555555555555,25.737142857142857,20.708,21.34117647058824,23.390625,17.048,21.45609756097561,22.43846153846154,29.285714285714285,28.0,25.58484848484848,19.50576923076923,21.541666666666668,30.55,29.43,25.7,28.99148936170213,28.57058823529412,16.144444444444446,25.00135135135135,28.692857142857143,19.98958333333333,29.847826086956523
2016-09-01,19.045454545454547,24.866666666666664,28.36842105263158,28.914285714285715,17.96,23.02285714285714,26.365853658536587,25.49259259259259,28.006666666666668,21.17727272727273,25.225,20.47,20.99411764705882,23.318181818181817,16.54583333333333,21.24390243902439,22.125641025641023,28.571428571428573,26.575,25.1,19.18653846153846,20.941666666666663,30.525,29.245,25.09583333333333,27.44888888888889,28.011764705882356,15.933333333333334,24.583783783783783,28.28214285714285,19.43191489361702,28.76304347826087
2016-10-01,17.62608695652174,23.7375,27.9,27.707142857142856,16.83809523809524,20.87222222222222,26.065853658536582,22.70740740740741,28.773333333333333,19.282222222222224,25.554285714285715,19.348,19.352941176470587,22.571875,15.340816326530613,20.674358974358974,21.897435897435894,28.914285714285715,23.36551724137931,24.2625,18.175,19.541666666666668,29.275,29.3825,23.37826086956522,26.059574468085103,27.323529411764707,14.755555555555556,23.371052631578948,26.810714285714287,18.040816326530614,26.274468085106385
2016-11-01,14.704347826086956,19.2,23.861904761904764,26.27857142857143,14.552631578947368,15.908333333333337,24.93,18.55555555555556,27.28,16.013333333333335,24.58857142857143,16.72127659574468,16.905882352941177,20.10967741935484,13.423529411764706,18.755000000000003,20.612820512820512,26.942857142857143,19.624137931034483,22.959375,16.748076923076923,16.974999999999998,27.45,25.6775,19.67391304347826,20.082608695652173,25.33529411764706,13.544444444444444,21.5,25.24642857142857,15.13,22.46382978723404
